R Dist to Wall,R Dist to Fruit,R Dist to Body,R/U Dist to Wall,R/U Dist to Fruit ,R/U Dist to Body,U Dist to Wall,U Dist to Fruit ,U Dist to Body,U/L Dist to Wall,U/L Dist to Fruit ,U/L Dist to Body,L Dist to Wall,L Dist to Fruit ,L Dist to Body,L/D Dist to Wall,L/D Dist to Fruit ,L/D Dist to Body,D Dist to Wall,D Dist to Fruit ,D Dist to Body,D/R Dist to Wall,D/R Dist to Fruit ,D/R Dist to Body,Output
0.45,100,0,0.318198052,100,0.265165043,0.925,100,100,0.37123106,100,100,0.525,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.475,100,0,0.335875721,100,0.282842712,0.925,100,100,0.353553391,100,100,0.5,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.5,100,0,0.353553391,100,0.300520382,0.925,100,100,0.335875721,100,100,0.475,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.525,100,0,0.37123106,100,100,0.925,100,100,0.318198052,100,100,0.45,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.55,100,0,0.38890873,100,100,0.925,100,100,0.300520382,100,100,0.425,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.575,100,0,0.406586399,100,100,0.925,100,100,0.282842712,100,100,0.4,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.6,100,0,0.424264069,100,100,0.925,100,100,0.265165043,100,100,0.375,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.625,100,0,0.441941738,100,100,0.925,100,100,0.247487373,100,100,0.35,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.65,100,0,0.459619408,100,100,0.925,100,100,0.229809704,100,100,0.325,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.675,100,0,0.477297077,100,100,0.925,100,100,0.212132034,100,100,0.3,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.7,100,0,0.494974747,100,100,0.925,100,100,0.194454365,100,100,0.275,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.725,100,0,0.512652416,100,100,0.925,100,100,0.176776695,100,100,0.25,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.75,100,0,0.530330086,100,100,0.925,100,100,0.159099026,100,100,0.225,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.775,100,0,0.548007755,100,100,0.925,100,100,0.141421356,0,100,0.2,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.8,100,0,0.565685425,100,100,0.925,0,100,0.123743687,100,100,0.175,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,2
0.8,100,0.725,0.565685425,100,100,0.9,100,100,0.123743687,100,100,0.175,100,100,0.053033009,100,100,0.075,100,0,0.053033009,100,0,1
0.8,100,0.725,0.565685425,100,100,0.875,100,100,0.123743687,100,100,0.175,100,100,0.070710678,100,100,0.1,0,0,0.070710678,100,0.01767767,1
0.8,100,0.725,0.565685425,100,100,0.85,100,100,0.123743687,100,100,0.175,100,100,0.088388348,100,100,0.125,100,0,0.088388348,100,0.035355339,1
0.8,100,100,0.565685425,100,100,0.825,100,100,0.123743687,100,100,0.175,100,100,0.106066017,100,100,0.15,100,0,0.106066017,100,0.053033009,1
0.8,100,100,0.565685425,100,100,0.8,100,100,0.123743687,100,100,0.175,100,100,0.123743687,100,100,0.175,100,0,0.123743687,100,0.070710678,1
0.8,100,100,0.548007755,100,100,0.775,100,100,0.123743687,100,100,0.175,100,100,0.123743687,100,100,0.2,100,0,0.141421356,100,0.088388348,1
0.8,100,100,0.530330086,100,100,0.75,100,100,0.123743687,100,100,0.175,100,100,0.123743687,100,100,0.225,100,0,0.159099026,100,0.106066017,1
0.8,100,100,0.512652416,100,100,0.725,100,100,0.123743687,100,100,0.175,100,100,0.123743687,100,100,0.25,100,0,0.176776695,100,0.123743687,1
0.8,100,100,0.494974747,100,100,0.7,100,100,0.123743687,100,100,0.175,100,100,0.123743687,100,100,0.275,100,0,0.194454365,100,0.141421356,1
0.8,100,100,0.477297077,100,100,0.675,100,100,0.123743687,100,100,0.175,100,100,0.123743687,100,100,0.3,100,0,0.212132034,100,0.159099026,1
0.8,100,100,0.459619408,100,100,0.65,100,100,0.123743687,100,100,0.175,100,100,0.123743687,100,100,0.325,100,0,0.229809704,100,0.176776695,1
0.8,100,100,0.441941738,100,100,0.625,100,100,0.123743687,100,100,0.175,100,100,0.123743687,100,100,0.35,100,0,0.247487373,100,0.194454365,1
0.8,100,100,0.424264069,100,100,0.6,100,100,0.123743687,100,100,0.175,100,100,0.123743687,100,100,0.375,100,0,0.265165043,100,0.212132034,1
0.8,100,100,0.406586399,100,100,0.575,100,100,0.123743687,100,100,0.175,100,100,0.123743687,100,100,0.4,100,0,0.282842712,100,0.229809704,1
0.8,100,100,0.38890873,100,100,0.55,100,100,0.123743687,100,100,0.175,100,100,0.123743687,100,100,0.425,100,0,0.300520382,100,0.247487373,1
0.775,100,100,0.38890873,100,100,0.55,100,100,0.141421356,100,100,0.2,100,0,0.141421356,100,0,0.425,100,0.35,0.300520382,100,0.247487373,0
0.75,100,100,0.38890873,100,100,0.55,100,100,0.159099026,100,100,0.225,100,0,0.159099026,100,0.01767767,0.425,100,0.35,0.300520382,100,0.247487373,0
0.725,100,100,0.38890873,100,100,0.55,100,100,0.176776695,100,100,0.25,100,0,0.176776695,100,0.035355339,0.425,100,0.35,0.300520382,100,0.247487373,0
0.7,100,100,0.38890873,100,100,0.55,100,100,0.194454365,100,100,0.275,100,0,0.194454365,100,0.053033009,0.425,100,0.35,0.300520382,100,100,0
0.675,100,100,0.38890873,100,100,0.55,100,100,0.212132034,100,100,0.3,100,0,0.212132034,100,0.070710678,0.425,100,0.35,0.300520382,100,100,0
0.65,100,100,0.38890873,100,100,0.55,100,100,0.229809704,100,100,0.325,100,0,0.229809704,100,0.088388348,0.425,100,0.35,0.300520382,100,100,0
0.625,100,100,0.38890873,100,100,0.55,100,100,0.247487373,100,100,0.35,100,0,0.247487373,100,0.106066017,0.425,100,0.35,0.300520382,100,100,0
0.6,100,100,0.38890873,100,100,0.55,100,100,0.265165043,100,100,0.375,100,0,0.265165043,100,0.123743687,0.425,100,0.35,0.300520382,100,100,0
0.575,100,100,0.38890873,100,100,0.55,100,100,0.282842712,100,100,0.4,100,0,0.282842712,100,0.141421356,0.425,100,0.35,0.300520382,100,100,0
0.55,100,100,0.38890873,100,100,0.55,100,100,0.300520382,100,100,0.425,100,0,0.300520382,100,0.159099026,0.425,100,0.35,0.300520382,100,100,0
0.525,100,100,0.37123106,100,100,0.55,100,100,0.318198052,100,100,0.45,100,0,0.300520382,100,0.176776695,0.425,100,0.35,0.300520382,100,100,0
0.5,100,100,0.353553391,100,100,0.55,100,100,0.335875721,100,100,0.475,100,0,0.300520382,100,0.194454365,0.425,100,100,0.300520382,100,100,0
0.475,100,100,0.335875721,0,100,0.55,100,100,0.353553391,100,100,0.5,100,0,0.300520382,100,0.212132034,0.425,100,100,0.300520382,100,100,0
0.45,100,100,0.318198052,100,100,0.55,0,100,0.37123106,100,100,0.525,100,0,0.300520382,100,0.229809704,0.425,100,100,0.300520382,100,100,0
0.45,100,100,0.318198052,100,100,0.525,100,100,0.37123106,100,100,0.525,100,100,0.318198052,100,0,0.45,100,0,0.318198052,100,100,1
0.45,100,100,0.318198052,100,100,0.5,100,100,0.353553391,100,100,0.525,100,100,0.335875721,100,0.01767767,0.475,0,0,0.318198052,100,100,1
0.45,100,100,0.318198052,100,100,0.475,100,100,0.335875721,100,100,0.525,100,100,0.353553391,100,0.035355339,0.5,100,0,0.318198052,100,100,1
0.45,100,100,0.318198052,100,100,0.45,100,100,0.318198052,100,100,0.525,100,100,0.37123106,100,0.053033009,0.525,100,0,0.318198052,100,100,1
0.45,100,100,0.300520382,100,100,0.425,100,100,0.300520382,100,100,0.525,100,100,0.37123106,100,0.070710678,0.55,100,0,0.318198052,100,100,1
0.45,100,100,0.282842712,100,100,0.4,100,100,0.282842712,100,100,0.525,100,100,0.37123106,100,0.088388348,0.575,100,0,0.318198052,100,100,1
0.45,100,100,0.265165043,100,100,0.375,100,100,0.265165043,100,100,0.525,100,100,0.37123106,100,0.106066017,0.6,100,0,0.318198052,100,100,1
0.45,100,100,0.247487373,100,100,0.35,100,100,0.247487373,100,100,0.525,100,100,0.37123106,100,0.123743687,0.625,100,0,0.318198052,100,100,1
0.45,100,100,0.229809704,100,100,0.325,100,100,0.229809704,100,100,0.525,100,100,0.37123106,0.353553391,0.141421356,0.65,100,0,0.318198052,100,100,1
0.45,100,100,0.212132034,100,100,0.3,100,100,0.212132034,100,100,0.525,100,100,0.37123106,100,0.159099026,0.675,100,0,0.318198052,100,100,1
0.45,100,100,0.194454365,100,100,0.275,100,100,0.194454365,100,100,0.525,100,100,0.37123106,100,0.176776695,0.7,100,0,0.318198052,100,100,1
0.45,100,100,0.176776695,100,100,0.25,100,100,0.176776695,100,100,0.525,100,100,0.37123106,100,0.194454365,0.725,100,0,0.318198052,100,100,1
0.45,100,100,0.159099026,100,100,0.225,100,100,0.159099026,100,100,0.525,100,100,0.37123106,100,0.212132034,0.75,100,0,0.318198052,100,100,1
0.45,100,100,0.141421356,100,100,0.2,100,100,0.141421356,100,100,0.525,100,100,0.37123106,100,0.229809704,0.775,100,0,0.318198052,100,100,1
0.45,100,100,0.123743687,100,100,0.175,100,100,0.123743687,100,100,0.525,100,100,0.37123106,100,100,0.8,100,0,0.318198052,100,100,1
0.45,100,100,0.106066017,100,100,0.15,100,100,0.106066017,100,100,0.525,100,100,0.37123106,100,100,0.825,100,0,0.318198052,100,100,1
0.45,100,100,0.088388348,100,100,0.125,100,100,0.088388348,100,100,0.525,100,100,0.37123106,100,100,0.85,100,0,0.318198052,100,100,1
0.45,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,0.525,100,100,0.37123106,100,100,0.875,100,0,0.318198052,100,100,1
0.45,100,100,0.053033009,100,100,0.075,100,100,0.053033009,100,100,0.525,100,100,0.37123106,100,100,0.9,100,0,0.318198052,100,100,1
0.45,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,0.525,100,100,0.37123106,100,100,0.925,100,0,0.318198052,100,100,1
0.45,100,100,0.01767767,100,100,0.025,100,100,0.01767767,100,100,0.525,100,100,0.37123106,100,100,0.95,100,0,0.318198052,100,100,1
0.45,100,100,0,100,100,0,100,100,0,100,100,0.525,100,100,0.37123106,100,100,0.975,100,0,0.318198052,100,100,1
0.425,100,100,0,100,100,0,100,100,0,100,100,0.55,100,0,0.38890873,100,0,0.975,100,100,0.300520382,100,100,0
0.4,100,100,0,100,100,0,100,100,0,100,100,0.575,100,0,0.406586399,100,0.01767767,0.975,100,100,0.282842712,100,100,0
0.375,100,100,0,100,100,0,100,100,0,100,100,0.6,100,0,0.424264069,100,0.035355339,0.975,100,100,0.265165043,100,100,0
0.35,100,100,0,100,100,0,100,100,0,100,100,0.625,100,0,0.441941738,100,0.053033009,0.975,100,100,0.247487373,100,100,0
0.325,100,100,0,100,100,0,100,100,0,100,100,0.65,100,0,0.459619408,100,0.070710678,0.975,100,100,0.229809704,100,100,0
0.3,100,100,0,100,100,0,100,100,0,100,100,0.675,100,0,0.477297077,100,0.088388348,0.975,100,100,0.212132034,100,100,0
0.275,100,100,0,100,100,0,100,100,0,100,100,0.7,100,0,0.494974747,100,0.106066017,0.975,100,100,0.194454365,100,100,0
0.25,100,100,0,100,100,0,100,100,0,100,100,0.725,100,0,0.512652416,100,0.123743687,0.975,100,100,0.176776695,100,100,0
0.225,100,100,0,100,100,0,100,100,0,100,100,0.75,100,0,0.530330086,100,0.141421356,0.975,100,100,0.159099026,100,100,0
0.2,100,100,0,100,100,0,100,100,0,100,100,0.775,100,0,0.548007755,100,0.159099026,0.975,100,100,0.141421356,100,100,0
0.175,100,100,0,100,100,0,100,100,0,100,100,0.8,100,0,0.565685425,100,0.176776695,0.975,100,100,0.123743687,100,100,0
0.15,100,100,0,100,100,0,100,100,0,100,100,0.825,100,0,0.583363094,100,0.194454365,0.975,100,100,0.106066017,100,100,0
0.125,100,100,0,100,100,0,100,100,0,100,100,0.85,100,0,0.601040764,0.583363094,0.212132034,0.975,100,100,0.088388348,100,100,0
0.1,100,100,0,100,100,0,100,100,0,100,100,0.875,100,0,0.618718434,100,0.229809704,0.975,100,100,0.070710678,100,100,0
0.075,100,100,0,100,100,0,100,100,0,100,100,0.9,100,0,0.636396103,100,0.247487373,0.975,100,100,0.053033009,100,100,0
0.05,100,100,0,100,100,0,100,100,0,100,100,0.925,100,0,0.654073773,100,0.265165043,0.975,100,100,0.035355339,100,100,0
0.05,100,100,0.01767767,100,100,0.025,100,0,0.01767767,100,0,0.925,100,0.375,0.654073773,100,0.265165043,0.95,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.05,100,0,0.035355339,100,0.01767767,0.925,100,0.375,0.654073773,100,0.265165043,0.925,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.075,100,0,0.053033009,100,0.035355339,0.925,100,0.375,0.636396103,100,0.265165043,0.9,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.1,100,0,0.070710678,100,0.053033009,0.925,100,0.375,0.618718434,100,100,0.875,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.125,100,0,0.088388348,100,0.070710678,0.925,100,0.375,0.601040764,100,100,0.85,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.15,100,0,0.106066017,100,0.088388348,0.925,100,0.375,0.583363094,100,100,0.825,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.175,100,0,0.123743687,100,0.106066017,0.925,100,0.375,0.565685425,100,100,0.8,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.2,100,0,0.141421356,100,0.123743687,0.925,100,0.375,0.548007755,100,100,0.775,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.225,100,0,0.159099026,100,0.141421356,0.925,100,0.375,0.530330086,100,100,0.75,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.25,100,0,0.176776695,100,0.159099026,0.925,100,0.375,0.512652416,100,100,0.725,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.275,100,0,0.194454365,100,0.176776695,0.925,100,0.375,0.494974747,100,100,0.7,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.3,100,0,0.212132034,100,0.194454365,0.925,100,100,0.477297077,100,100,0.675,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.325,100,0,0.229809704,100,0.212132034,0.925,100,100,0.459619408,100,100,0.65,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.35,100,0,0.247487373,100,0.229809704,0.925,100,100,0.441941738,100,100,0.625,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.375,100,0,0.265165043,100,0.247487373,0.925,100,100,0.424264069,100,100,0.6,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.4,100,0,0.282842712,100,0.265165043,0.925,100,100,0.406586399,100,100,0.575,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.425,100,0,0.300520382,100,0.265165043,0.925,100,100,0.38890873,100,100,0.55,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.45,100,0,0.318198052,100,0.265165043,0.925,100,100,0.37123106,100,100,0.525,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.475,100,0,0.335875721,100,0.265165043,0.925,100,100,0.353553391,100,100,0.5,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.5,100,0,0.353553391,100,100,0.925,100,100,0.335875721,100,100,0.475,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.525,100,0,0.37123106,100,100,0.925,100,100,0.318198052,100,100,0.45,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.55,100,0,0.38890873,100,100,0.925,100,100,0.300520382,100,100,0.425,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.575,100,0,0.406586399,100,100,0.925,100,100,0.282842712,100,100,0.4,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.6,100,0,0.424264069,100,100,0.925,100,100,0.265165043,100,100,0.375,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.625,100,0,0.441941738,100,100,0.925,100,100,0.247487373,100,100,0.35,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.65,100,0,0.459619408,100,100,0.925,100,100,0.229809704,100,100,0.325,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.675,100,0,0.477297077,100,100,0.925,100,100,0.212132034,100,100,0.3,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.7,100,0,0.494974747,100,100,0.925,100,100,0.194454365,100,100,0.275,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.725,100,0,0.512652416,100,100,0.925,100,100,0.176776695,100,100,0.25,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.75,100,0,0.530330086,100,100,0.925,100,100,0.159099026,100,100,0.225,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.775,100,0,0.548007755,100,100,0.925,100,100,0.141421356,100,100,0.2,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.8,100,0,0.565685425,100,100,0.925,100,100,0.123743687,100,100,0.175,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.825,100,0,0.583363094,100,100,0.925,100,100,0.106066017,100,100,0.15,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.85,100,0,0.601040764,100,100,0.925,0.9,100,0.088388348,100,100,0.125,100,100,0.035355339,100,100,3
0.05,100,100,0.035355339,100,100,0.875,100,0,0.618718434,100,100,0.925,100,100,0.070710678,100,100,0.1,100,100,0.035355339,100,100,3
0.075,100,0,0.053033009,100,0,0.875,100,0.85,0.618718434,100,100,0.9,100,100,0.070710678,100,100,0.1,100,100,0.053033009,100,100,2
0.1,100,0,0.070710678,100,0.01767767,0.875,100,100,0.618718434,100,100,0.875,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.125,100,0,0.088388348,100,0.035355339,0.875,100,100,0.601040764,100,100,0.85,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.15,100,0,0.106066017,100,0.053033009,0.875,100,100,0.583363094,100,100,0.825,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.175,100,0,0.123743687,100,0.070710678,0.875,100,100,0.565685425,100,100,0.8,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.2,100,0,0.141421356,100,0.088388348,0.875,100,100,0.548007755,100,100,0.775,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.225,100,0,0.159099026,100,0.106066017,0.875,100,100,0.530330086,100,100,0.75,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.25,100,0,0.176776695,100,0.123743687,0.875,100,100,0.512652416,100,100,0.725,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.275,100,0,0.194454365,100,0.141421356,0.875,100,100,0.494974747,100,100,0.7,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.3,100,0,0.212132034,100,0.159099026,0.875,100,100,0.477297077,100,100,0.675,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.325,100,0,0.229809704,100,0.176776695,0.875,100,100,0.459619408,100,100,0.65,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.35,100,0,0.247487373,100,0.194454365,0.875,100,100,0.441941738,100,100,0.625,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.375,100,0,0.265165043,100,0.212132034,0.875,100,100,0.424264069,100,100,0.6,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.4,100,0,0.282842712,100,0.229809704,0.875,100,100,0.406586399,100,100,0.575,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.425,100,0,0.300520382,100,0.247487373,0.875,100,100,0.38890873,100,100,0.55,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.45,100,0,0.318198052,100,0.265165043,0.875,100,100,0.37123106,100,100,0.525,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.475,100,0,0.335875721,100,0.282842712,0.875,100,100,0.353553391,100,100,0.5,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.5,100,0,0.353553391,100,0.300520382,0.875,100,100,0.335875721,100,100,0.475,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.525,100,0,0.37123106,100,0.318198052,0.875,100,100,0.318198052,100,100,0.45,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.55,100,0,0.38890873,100,100,0.875,100,100,0.300520382,100,100,0.425,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.575,100,0,0.406586399,100,100,0.875,100,100,0.282842712,100,100,0.4,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.6,100,0,0.424264069,100,100,0.875,100,100,0.265165043,100,100,0.375,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.625,100,0,0.441941738,100,100,0.875,100,100,0.247487373,100,100,0.35,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.65,100,0,0.459619408,100,100,0.875,100,100,0.229809704,100,100,0.325,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.675,100,0,0.477297077,100,100,0.875,100,100,0.212132034,100,100,0.3,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.7,100,0,0.494974747,100,100,0.875,100,100,0.194454365,100,100,0.275,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.725,100,0,0.512652416,100,100,0.875,100,100,0.176776695,100,100,0.25,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.75,100,0,0.530330086,100,100,0.875,100,100,0.159099026,100,100,0.225,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.775,100,0,0.548007755,100,100,0.875,100,100,0.141421356,100,100,0.2,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.8,100,0,0.565685425,100,100,0.875,100,100,0.123743687,100,100,0.175,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.825,100,0,0.583363094,100,100,0.875,100,100,0.106066017,100,100,0.15,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.85,100,0,0.601040764,100,100,0.875,100,100,0.088388348,100,100,0.125,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.875,100,0,0.618718434,100,100,0.875,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,0.1,100,100,0.070710678,100,100,2
0.9,100,0,0.618718434,100,100,0.875,100,100,0.053033009,100,100,0.075,100,100,0.053033009,100,100,0.1,100,100,0.070710678,100,100,2
0.925,100,0,0.618718434,100,100,0.875,100,100,0.035355339,100,100,0.05,100,100,0.035355339,100,100,0.1,100,100,0.070710678,100,100,2
0.95,100,0,0.618718434,100,100,0.875,100,100,0.01767767,0,100,0.025,100,100,0.01767767,100,100,0.1,100,100,0.070710678,100,100,2
0.975,100,0,0.618718434,100,100,0.875,0,100,0,100,100,0,100,100,0,100,100,0.1,100,100,0.070710678,100,100,2
0.975,100,100,0.601040764,100,100,0.85,100,100,0,100,100,0,100,100,0,100,100,0.125,100,0,0.088388348,100,0,1
0.975,100,100,0.583363094,100,100,0.825,100,100,0,100,100,0,100,100,0,100,100,0.15,0,0,0.106066017,100,0.01767767,1
0.975,100,100,0.565685425,100,100,0.8,100,100,0,100,100,0,100,100,0,100,100,0.175,100,0,0.123743687,100,0.035355339,1
0.975,100,100,0.548007755,100,100,0.775,100,100,0,100,100,0,100,100,0,100,100,0.2,100,0,0.141421356,100,0.053033009,1
0.975,100,100,0.530330086,100,100,0.75,100,100,0,100,100,0,100,100,0,100,100,0.225,100,0,0.159099026,100,0.070710678,1
0.975,100,100,0.512652416,100,100,0.725,100,100,0,100,100,0,100,100,0,100,100,0.25,100,0,0.176776695,100,0.088388348,1
0.975,100,100,0.494974747,100,100,0.7,100,100,0,100,100,0,100,100,0,100,100,0.275,100,0,0.194454365,100,0.106066017,1
0.975,100,100,0.477297077,100,100,0.675,100,100,0,100,100,0,100,100,0,100,100,0.3,100,0,0.212132034,100,0.123743687,1
0.975,100,100,0.459619408,100,100,0.65,100,100,0,100,100,0,100,100,0,100,100,0.325,100,0,0.229809704,100,0.141421356,1
0.975,100,100,0.441941738,100,100,0.625,100,100,0,100,100,0,100,100,0,100,100,0.35,100,0,0.247487373,100,0.159099026,1
0.975,100,100,0.424264069,0.37123106,100,0.6,100,100,0,100,100,0,100,100,0,100,100,0.375,100,0,0.265165043,100,0.176776695,1
0.975,100,100,0.406586399,100,100,0.575,100,100,0,100,100,0,100,100,0,100,100,0.4,100,0,0.282842712,100,0.194454365,1
0.975,100,100,0.38890873,100,100,0.55,100,100,0,100,100,0,100,100,0,100,100,0.425,100,0,0.300520382,100,0.212132034,1
0.975,100,100,0.37123106,100,100,0.525,100,100,0,100,100,0,100,100,0,100,100,0.45,100,0,0.318198052,100,0.229809704,1
0.975,100,100,0.353553391,100,100,0.5,100,100,0,100,100,0,100,100,0,100,100,0.475,100,0,0.335875721,100,0.247487373,1
0.975,100,100,0.335875721,100,100,0.475,100,100,0,100,100,0,100,100,0,100,100,0.5,100,0,0.353553391,100,0.265165043,1
0.975,100,100,0.318198052,100,100,0.45,100,100,0,100,100,0,100,100,0,100,100,0.525,100,0,0.37123106,100,0.282842712,1
0.975,100,100,0.300520382,100,100,0.425,100,100,0,100,100,0,100,100,0,100,100,0.55,100,0,0.38890873,100,0.300520382,1
0.975,100,100,0.282842712,100,100,0.4,100,100,0,100,100,0,100,100,0,100,100,0.575,100,0,0.406586399,100,0.318198052,1
0.975,100,100,0.265165043,100,100,0.375,100,100,0,100,100,0,100,100,0,100,100,0.6,100,0,0.424264069,100,100,1
0.975,100,100,0.247487373,100,100,0.35,100,100,0,100,100,0,100,100,0,100,100,0.625,100,0,0.441941738,100,100,1
0.975,100,100,0.229809704,100,100,0.325,100,100,0,100,100,0,100,100,0,100,100,0.65,100,0,0.459619408,100,100,1
0.975,100,100,0.212132034,100,100,0.3,100,100,0,100,100,0,100,100,0,100,100,0.675,100,0,0.477297077,100,100,1
0.975,100,100,0.194454365,100,100,0.275,100,100,0,100,100,0,100,100,0,100,100,0.7,100,0,0.494974747,100,100,1
0.975,100,100,0.176776695,100,100,0.25,100,100,0,100,100,0,100,100,0,100,100,0.725,100,0,0.512652416,100,100,1
0.975,100,100,0.159099026,100,100,0.225,100,100,0,100,100,0,100,100,0,100,100,0.75,100,0,0.530330086,100,100,1
0.975,100,100,0.141421356,100,100,0.2,100,100,0,100,100,0,100,100,0,100,100,0.775,100,0,0.548007755,100,100,1
0.975,100,100,0.123743687,100,100,0.175,100,100,0,100,100,0,100,100,0,100,100,0.8,100,0,0.565685425,100,100,1
0.975,100,100,0.106066017,100,100,0.15,100,100,0,100,100,0,100,100,0,100,100,0.825,100,0,0.583363094,100,100,1
0.975,100,100,0.088388348,100,100,0.125,100,100,0,100,100,0,100,100,0,100,100,0.85,100,0,0.601040764,100,100,1
0.975,100,100,0.070710678,100,100,0.1,100,100,0,100,100,0,100,100,0,100,100,0.875,100,0,0.618718434,100,100,1
